Electricity_Source,ES_Multiplier,Application_Name,Learning_Method,LM_Multiplier,Model_Used,Model_Multiplier,Dataset_Size,Dataset_Size_Category,Dataset_Size_Numeric,Dataset_Size_Multiplier,Data_Type,Data_Type_Multiplier,Dataset_Type,Dataset_Type_Multiplier,GPU_Used,GPU_Multiplier,Training_Time,Power_Consumption,Carbon_Emission,Carbon_Footprint
Hydro,0.7,Image Classification,Reinforcement,2.0,CNN,1.8,40,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,RTX_3090,1.2,3.6000000000000005,4.32,3.024,0
Wind,0.3,Fraud Detection,Reinforcement,2.0,Random Forest,1.5,10,Small,1.0,0.8,Image,1.5,Structured,1.0,A100,0.8,11.25,9.0,2.7,0
Wind,0.3,Image Classification,Reinforcement,2.0,Transformer,2.2,50,Small,1.0,0.8,Image,1.5,Structured,1.0,TPU_v3,0.7,18.85714285714286,13.200000000000005,3.960000000000001,0
Wind,0.3,Image Classification,Supervised,1.2,CNN,1.8,10,Small,1.0,0.8,Video,2.0,Structured,1.0,Tesla_T4,1.1,7.8545454545454545,8.64,2.592,0
Wind,0.3,Autonomous Driving,Supervised,1.2,Naive Bayes,1.1,20,Large,100.0,1.2,Video,2.0,Unstructured,1.5,TPU_v3,0.7,9.051428571428572,6.335999999999999,1.9008,0
Natural Gas,2.0,Fraud Detection,Supervised,1.2,SVM,1.3,80,Small,1.0,0.8,Video,2.0,Structured,1.0,V100,1.0,6.24,6.24,12.48,1
Coal,2.5,Speech Recognition,Self-Supervised,1.8,Random Forest,1.5,50,Small,1.0,0.8,Image,1.5,Unstructured,1.5,TPU_v4,0.6,20.250000000000004,12.150000000000002,30.375000000000007,1
Nuclear,1.0,Video Processing,Self-Supervised,1.8,Decision Tree,1.2,100,Small,1.0,0.8,Video,2.0,Structured,1.0,TPU_v4,0.6,14.400000000000002,8.64,8.64,0
Hydro,0.7,Image Classification,Unsupervised,1.5,RNN,1.6,50,Medium,10.0,1.0,Image,1.5,Structured,1.0,Tesla_T4,1.1,2.6181818181818186,2.880000000000001,2.0160000000000005,0
Wind,0.3,Image Classification,Unsupervised,1.5,SVM,1.3,70,Small,1.0,0.8,Categorical,1.0,Structured,1.0,A100,0.8,4.875,3.9,1.1700000000000002,0
Hydro,0.7,Image Classification,Self-Supervised,1.8,Naive Bayes,1.1,40,Large,100.0,1.2,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,7.128000000000001,8.553600000000001,5.987520000000001,0
Natural Gas,2.0,Fraud Detection,Reinforcement,2.0,Transformer,2.2,40,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,A100,0.8,3.520000000000001,2.8160000000000007,5.6320000000000014,0
Natural Gas,2.0,Chatbot,Reinforcement,2.0,Decision Tree,1.2,70,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,Tesla_T4,1.1,1.7454545454545451,1.92,3.84,0
Solar,0.5,Fraud Detection,Reinforcement,2.0,RNN,1.6,100,Small,1.0,0.8,Categorical,1.0,Structured,1.0,V100,1.0,6.4,6.4,3.2,0
Coal,2.5,Chatbot,Self-Supervised,1.8,RNN,1.6,20,Medium,10.0,1.0,Video,2.0,Structured,1.0,TPU_v3,0.7,9.874285714285715,6.912000000000001,17.28,1
Wind,0.3,Chatbot,Self-Supervised,1.8,Decision Tree,1.2,20,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,TPU_v3,0.7,2.962285714285715,2.0736000000000003,0.6220800000000001,0
Wind,0.3,Fraud Detection,Reinforcement,2.0,Random Forest,1.5,90,Small,1.0,0.8,Image,1.5,Structured,1.0,A100,0.8,11.25,9.0,2.7,0
Wind,0.3,Chatbot,Self-Supervised,1.8,CNN,1.8,50,Large,100.0,1.2,Numeric,0.8,Structured,1.0,Tesla_T4,1.1,3.7701818181818174,4.147200000000001,1.2441600000000002,0
Solar,0.5,Chatbot,Supervised,1.2,SVM,1.3,10,Large,100.0,1.2,Image,1.5,Unstructured,1.5,Tesla_T4,1.1,5.105454545454546,5.616000000000001,2.8080000000000007,0
Natural Gas,2.0,Fraud Detection,Reinforcement,2.0,SVM,1.3,80,Large,100.0,1.2,Audio,1.8,Structured,1.0,V100,1.0,7.488,7.488,14.976,1
Solar,0.5,Image Classification,Reinforcement,2.0,Decision Tree,1.2,60,Small,1.0,0.8,Image,1.5,Structured,1.0,V100,1.0,7.199999999999999,7.199999999999999,3.6,0
Coal,2.5,Image Classification,Supervised,1.2,Naive Bayes,1.1,80,Large,100.0,1.2,Video,2.0,Unstructured,1.5,TPU_v4,0.6,10.56,6.336,15.84,1
Hydro,0.7,Image Classification,Unsupervised,1.5,RNN,1.6,70,Medium,10.0,1.0,Image,1.5,Structured,1.0,Tesla_T4,1.1,2.6181818181818186,2.880000000000001,2.0160000000000005,0
Wind,0.3,Speech Recognition,Unsupervised,1.5,RNN,1.6,80,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,TPU_v3,0.7,6.171428571428573,4.32,1.296,0
Nuclear,1.0,Chatbot,Self-Supervised,1.8,SVM,1.3,30,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,TPU_v3,0.7,6.017142857142859,4.212000000000001,4.212000000000001,0
Wind,0.3,Autonomous Driving,Self-Supervised,1.8,Random Forest,1.5,80,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,7.290000000000001,8.748000000000001,2.6244,0
Nuclear,1.0,Chatbot,Reinforcement,2.0,SVM,1.3,10,Small,1.0,0.8,Numeric,0.8,Structured,1.0,RTX_3090,1.2,3.466666666666667,4.16,4.16,0
Hydro,0.7,Chatbot,Unsupervised,1.5,Random Forest,1.5,100,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,RTX_3090,1.2,1.2000000000000002,1.4400000000000002,1.008,0
Natural Gas,2.0,Video Processing,Reinforcement,2.0,RNN,1.6,80,Medium,10.0,1.0,Video,2.0,Structured,1.0,A100,0.8,9.6,7.68,15.36,1
Hydro,0.7,Chatbot,Self-Supervised,1.8,RNN,1.6,100,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,Tesla_T4,1.1,2.0945454545454547,2.3040000000000003,1.6128,0
Wind,0.3,Video Processing,Unsupervised,1.5,Naive Bayes,1.1,70,Small,1.0,0.8,Image,1.5,Unstructured,1.5,RTX_3090,1.2,6.187500000000001,7.425000000000001,2.2275,0
Coal,2.5,Autonomous Driving,Unsupervised,1.5,Transformer,2.2,40,Large,100.0,1.2,Image,1.5,Unstructured,1.5,RTX_3090,1.2,9.900000000000002,11.880000000000004,29.700000000000006,1
Nuclear,1.0,Speech Recognition,Unsupervised,1.5,Transformer,2.2,70,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,V100,1.0,3.960000000000001,3.960000000000001,3.960000000000001,0
Wind,0.3,Fraud Detection,Self-Supervised,1.8,Transformer,2.2,20,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,TPU_v3,0.7,5.430857142857144,3.801600000000001,1.1404800000000002,0
Solar,0.5,Image Classification,Supervised,1.2,Decision Tree,1.2,60,Medium,10.0,1.0,Audio,1.8,Structured,1.0,TPU_v4,0.6,3.456,2.0736,1.0368,0
Nuclear,1.0,Video Processing,Supervised,1.2,Random Forest,1.5,50,Large,100.0,1.2,Categorical,1.0,Unstructured,1.5,Tesla_T4,1.1,3.9272727272727272,4.32,4.32,0
Coal,2.5,Image Classification,Reinforcement,2.0,SVM,1.3,30,Medium,10.0,1.0,Image,1.5,Structured,1.0,V100,1.0,3.12,3.12,7.800000000000001,0
Nuclear,1.0,Video Processing,Supervised,1.2,Transformer,2.2,70,Small,1.0,0.8,Categorical,1.0,Unstructured,1.5,A100,0.8,9.9,7.919999999999999,7.919999999999999,0
Natural Gas,2.0,Chatbot,Reinforcement,2.0,Naive Bayes,1.1,30,Small,1.0,0.8,Image,1.5,Unstructured,1.5,TPU_v3,0.7,14.142857142857144,9.9,19.8,1
Solar,0.5,Speech Recognition,Supervised,1.2,SVM,1.3,30,Small,1.0,0.8,Image,1.5,Unstructured,1.5,TPU_v4,0.6,11.7,7.02,3.51,0
Nuclear,1.0,Autonomous Driving,Self-Supervised,1.8,CNN,1.8,80,Small,1.0,0.8,Categorical,1.0,Unstructured,1.5,TPU_v3,0.7,13.885714285714288,9.72,9.72,1
Wind,0.3,Chatbot,Self-Supervised,1.8,Naive Bayes,1.1,20,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,TPU_v4,0.6,10.692000000000002,6.415200000000001,1.9245600000000005,0
Natural Gas,2.0,Autonomous Driving,Unsupervised,1.5,Naive Bayes,1.1,50,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,V100,1.0,2.9700000000000006,2.9700000000000006,5.940000000000001,0
Wind,0.3,Chatbot,Reinforcement,2.0,SVM,1.3,40,Small,1.0,0.8,Numeric,0.8,Structured,1.0,RTX_3090,1.2,3.466666666666667,4.16,1.248,0
Nuclear,1.0,Speech Recognition,Self-Supervised,1.8,Random Forest,1.5,90,Large,100.0,1.2,Audio,1.8,Structured,1.0,RTX_3090,1.2,6.48,7.776,7.776,0
Solar,0.5,Speech Recognition,Supervised,1.2,CNN,1.8,40,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,5.832000000000001,6.998400000000001,3.4992000000000005,0
Solar,0.5,Video Processing,Unsupervised,1.5,Transformer,2.2,30,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,TPU_v3,0.7,11.314285714285717,7.920000000000001,3.96,0
Solar,0.5,Speech Recognition,Self-Supervised,1.8,RNN,1.6,100,Medium,10.0,1.0,Image,1.5,Structured,1.0,Tesla_T4,1.1,4.712727272727273,5.184,2.592,0
Coal,2.5,Autonomous Driving,Self-Supervised,1.8,Transformer,2.2,100,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,TPU_v4,0.6,4.224000000000001,2.5344000000000007,6.336000000000002,0
Nuclear,1.0,Image Classification,Self-Supervised,1.8,SVM,1.3,30,Small,1.0,0.8,Video,2.0,Structured,1.0,RTX_3090,1.2,7.800000000000002,9.36,9.36,1
Hydro,0.7,Image Classification,Unsupervised,1.5,Transformer,2.2,100,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,V100,1.0,7.128000000000002,7.128000000000002,4.989600000000001,0
Wind,0.3,Autonomous Driving,Reinforcement,2.0,Random Forest,1.5,100,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,8.1,9.72,2.9159999999999995,0
Wind,0.3,Image Classification,Reinforcement,2.0,CNN,1.8,10,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,A100,0.8,4.32,3.4560000000000004,1.0368000000000002,0
Coal,2.5,Fraud Detection,Reinforcement,2.0,SVM,1.3,10,Medium,10.0,1.0,Audio,1.8,Structured,1.0,V100,1.0,5.6160000000000005,5.6160000000000005,14.04,1
Wind,0.3,Speech Recognition,Unsupervised,1.5,SVM,1.3,40,Small,1.0,0.8,Video,2.0,Unstructured,1.5,TPU_v4,0.6,19.500000000000004,11.7,3.51,0
Nuclear,1.0,Image Classification,Supervised,1.2,Random Forest,1.5,90,Small,1.0,0.8,Video,2.0,Structured,1.0,RTX_3090,1.2,6.0,7.199999999999999,7.199999999999999,0
Hydro,0.7,Video Processing,Supervised,1.2,CNN,1.8,10,Small,1.0,0.8,Numeric,0.8,Unstructured,1.5,V100,1.0,5.184000000000001,5.184000000000001,3.628800000000001,0
Natural Gas,2.0,Video Processing,Self-Supervised,1.8,RNN,1.6,60,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,A100,0.8,3.4560000000000004,2.7648000000000006,5.529600000000001,0
Wind,0.3,Autonomous Driving,Supervised,1.2,Transformer,2.2,40,Large,100.0,1.2,Categorical,1.0,Structured,1.0,V100,1.0,4.224,4.224,1.2672,0
Solar,0.5,Fraud Detection,Reinforcement,2.0,RNN,1.6,20,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,A100,0.8,10.8,8.64,4.32,0
Nuclear,1.0,Autonomous Driving,Reinforcement,2.0,Naive Bayes,1.1,10,Medium,10.0,1.0,Audio,1.8,Structured,1.0,TPU_v3,0.7,4.525714285714287,3.1680000000000006,3.1680000000000006,0
Nuclear,1.0,Chatbot,Reinforcement,2.0,Transformer,2.2,100,Small,1.0,0.8,Audio,1.8,Structured,1.0,V100,1.0,15.840000000000002,15.840000000000002,15.840000000000002,1
Coal,2.5,Chatbot,Reinforcement,2.0,CNN,1.8,60,Large,100.0,1.2,Image,1.5,Unstructured,1.5,A100,0.8,16.2,12.96,32.400000000000006,1
Hydro,0.7,Chatbot,Supervised,1.2,Naive Bayes,1.1,80,Large,100.0,1.2,Audio,1.8,Structured,1.0,Tesla_T4,1.1,3.456,3.8016,2.66112,0
Natural Gas,2.0,Video Processing,Unsupervised,1.5,Naive Bayes,1.1,90,Medium,10.0,1.0,Image,1.5,Structured,1.0,TPU_v3,0.7,4.242857142857143,2.97,5.94,0
Wind,0.3,Image Classification,Supervised,1.2,SVM,1.3,70,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,TPU_v4,0.6,5.616000000000001,3.3696000000000006,1.0108800000000002,0
Wind,0.3,Fraud Detection,Self-Supervised,1.8,Decision Tree,1.2,10,Medium,10.0,1.0,Image,1.5,Structured,1.0,A100,0.8,4.859999999999999,3.888,1.1664,0
Hydro,0.7,Video Processing,Unsupervised,1.5,SVM,1.3,60,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,RTX_3090,1.2,1.5600000000000005,1.8720000000000003,1.3104000000000002,0
Hydro,0.7,Speech Recognition,Unsupervised,1.5,RNN,1.6,80,Medium,10.0,1.0,Image,1.5,Structured,1.0,RTX_3090,1.2,2.400000000000001,2.880000000000001,2.0160000000000005,0
Natural Gas,2.0,Autonomous Driving,Reinforcement,2.0,Random Forest,1.5,90,Small,1.0,0.8,Image,1.5,Unstructured,1.5,Tesla_T4,1.1,12.272727272727272,13.5,27.0,1
Wind,0.3,Chatbot,Self-Supervised,1.8,CNN,1.8,40,Large,100.0,1.2,Numeric,0.8,Structured,1.0,Tesla_T4,1.1,3.7701818181818174,4.147200000000001,1.2441600000000002,0
Solar,0.5,Speech Recognition,Self-Supervised,1.8,RNN,1.6,30,Medium,10.0,1.0,Image,1.5,Structured,1.0,Tesla_T4,1.1,4.712727272727273,5.184,2.592,0
Solar,0.5,Image Classification,Reinforcement,2.0,Decision Tree,1.2,80,Medium,10.0,1.0,Audio,1.8,Structured,1.0,RTX_3090,1.2,2.88,3.456,1.728,0
Coal,2.5,Image Classification,Unsupervised,1.5,Random Forest,1.5,40,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,A100,0.8,2.25,1.8,4.5,0
Coal,2.5,Fraud Detection,Reinforcement,2.0,Decision Tree,1.2,10,Large,100.0,1.2,Audio,1.8,Structured,1.0,V100,1.0,6.912,6.912,17.28,1
Hydro,0.7,Image Classification,Self-Supervised,1.8,Naive Bayes,1.1,100,Large,100.0,1.2,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,7.128000000000001,8.553600000000001,5.987520000000001,0
Solar,0.5,Fraud Detection,Unsupervised,1.5,CNN,1.8,30,Large,100.0,1.2,Numeric,0.8,Structured,1.0,RTX_3090,1.2,2.8800000000000003,3.4560000000000004,1.7280000000000002,0
Natural Gas,2.0,Speech Recognition,Supervised,1.2,Transformer,2.2,20,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,V100,1.0,8.553600000000001,8.553600000000001,17.107200000000002,1
Nuclear,1.0,Video Processing,Self-Supervised,1.8,RNN,1.6,100,Large,100.0,1.2,Numeric,0.8,Unstructured,1.5,A100,0.8,6.912000000000001,5.529600000000001,5.529600000000001,0
Coal,2.5,Speech Recognition,Supervised,1.2,CNN,1.8,80,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,TPU_v3,0.7,2.962285714285715,2.0736000000000003,5.184000000000001,0
Wind,0.3,Image Classification,Supervised,1.2,Random Forest,1.5,90,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,3.24,3.888,1.1664,0
Nuclear,1.0,Fraud Detection,Supervised,1.2,SVM,1.3,90,Large,100.0,1.2,Image,1.5,Structured,1.0,RTX_3090,1.2,3.120000000000001,3.7440000000000007,3.7440000000000007,0
Natural Gas,2.0,Video Processing,Unsupervised,1.5,CNN,1.8,100,Medium,10.0,1.0,Audio,1.8,Structured,1.0,V100,1.0,3.888,3.888,7.776000000000001,0
Solar,0.5,Autonomous Driving,Reinforcement,2.0,RNN,1.6,70,Small,1.0,0.8,Audio,1.8,Structured,1.0,Tesla_T4,1.1,10.472727272727273,11.52,5.760000000000001,0
Wind,0.3,Speech Recognition,Unsupervised,1.5,Random Forest,1.5,100,Large,100.0,1.2,Categorical,1.0,Structured,1.0,RTX_3090,1.2,3.0,3.6,1.0799999999999998,0
Coal,2.5,Video Processing,Supervised,1.2,SVM,1.3,20,Large,100.0,1.2,Categorical,1.0,Structured,1.0,V100,1.0,2.4960000000000004,2.4960000000000004,6.240000000000001,0
Wind,0.3,Chatbot,Reinforcement,2.0,SVM,1.3,30,Small,1.0,0.8,Numeric,0.8,Structured,1.0,RTX_3090,1.2,3.466666666666667,4.16,1.248,0
Wind,0.3,Chatbot,Self-Supervised,1.8,Transformer,2.2,60,Medium,10.0,1.0,Video,2.0,Structured,1.0,RTX_3090,1.2,7.920000000000002,9.504,2.8512000000000004,0
Solar,0.5,Video Processing,Unsupervised,1.5,Transformer,2.2,70,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,TPU_v3,0.7,11.314285714285717,7.920000000000001,3.96,0
Solar,0.5,Image Classification,Unsupervised,1.5,Transformer,2.2,50,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,V100,1.0,3.960000000000001,3.960000000000001,1.9800000000000004,0
Solar,0.5,Video Processing,Unsupervised,1.5,Transformer,2.2,50,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,TPU_v3,0.7,11.314285714285717,7.920000000000001,3.96,0
Solar,0.5,Speech Recognition,Self-Supervised,1.8,SVM,1.3,40,Medium,10.0,1.0,Numeric,0.8,Structured,1.0,TPU_v3,0.7,3.209142857142858,2.2464000000000004,1.1232000000000002,0
Coal,2.5,Speech Recognition,Self-Supervised,1.8,CNN,1.8,60,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,A100,0.8,5.832,4.6656,11.664,1
Nuclear,1.0,Speech Recognition,Reinforcement,2.0,Decision Tree,1.2,60,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,RTX_3090,1.2,7.200000000000001,8.64,8.64,0
Coal,2.5,Chatbot,Reinforcement,2.0,Naive Bayes,1.1,90,Small,1.0,0.8,Image,1.5,Unstructured,1.5,V100,1.0,9.9,9.9,24.75,1
Wind,0.3,Fraud Detection,Reinforcement,2.0,Random Forest,1.5,80,Small,1.0,0.8,Image,1.5,Structured,1.0,A100,0.8,11.25,9.0,2.7,0
Hydro,0.7,Fraud Detection,Self-Supervised,1.8,CNN,1.8,30,Small,1.0,0.8,Numeric,0.8,Unstructured,1.5,V100,1.0,7.776000000000002,7.776000000000002,5.443200000000001,0
Wind,0.3,Autonomous Driving,Self-Supervised,1.8,Naive Bayes,1.1,60,Small,1.0,0.8,Image,1.5,Structured,1.0,TPU_v3,0.7,8.485714285714288,5.940000000000001,1.7820000000000005,0
Natural Gas,2.0,Fraud Detection,Unsupervised,1.5,Random Forest,1.5,80,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,V100,1.0,3.24,3.24,6.479999999999999,0
Coal,2.5,Video Processing,Supervised,1.2,Random Forest,1.5,20,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,V100,1.0,4.32,4.32,10.8,1
Wind,0.3,Speech Recognition,Reinforcement,2.0,Random Forest,1.5,60,Medium,10.0,1.0,Image,1.5,Structured,1.0,A100,0.8,4.5,3.6,1.08,0
Solar,0.5,Video Processing,Self-Supervised,1.8,Decision Tree,1.2,90,Large,100.0,1.2,Audio,1.8,Structured,1.0,A100,0.8,7.776000000000001,6.2208000000000006,3.1104000000000003,0
Hydro,0.7,Fraud Detection,Self-Supervised,1.8,Decision Tree,1.2,60,Small,1.0,0.8,Video,2.0,Unstructured,1.5,TPU_v3,0.7,18.51428571428572,12.96,9.072,1
Hydro,0.7,Chatbot,Self-Supervised,1.8,Random Forest,1.5,30,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,4.860000000000001,5.832000000000002,4.082400000000001,0
Nuclear,1.0,Speech Recognition,Supervised,1.2,Naive Bayes,1.1,50,Medium,10.0,1.0,Video,2.0,Structured,1.0,A100,0.8,2.64,2.112,2.112,0
Wind,0.3,Video Processing,Supervised,1.2,SVM,1.3,60,Small,1.0,0.8,Audio,1.8,Structured,1.0,Tesla_T4,1.1,5.1054545454545455,5.6160000000000005,1.6848,0
Wind,0.3,Image Classification,Self-Supervised,1.8,Decision Tree,1.2,70,Small,1.0,0.8,Categorical,1.0,Structured,1.0,TPU_v4,0.6,7.200000000000001,4.32,1.296,0
Coal,2.5,Chatbot,Self-Supervised,1.8,CNN,1.8,50,Small,1.0,0.8,Categorical,1.0,Unstructured,1.5,V100,1.0,9.72,9.72,24.3,1
Wind,0.3,Video Processing,Supervised,1.2,SVM,1.3,50,Small,1.0,0.8,Audio,1.8,Structured,1.0,Tesla_T4,1.1,5.1054545454545455,5.6160000000000005,1.6848,0
Solar,0.5,Fraud Detection,Unsupervised,1.5,Decision Tree,1.2,70,Medium,10.0,1.0,Image,1.5,Structured,1.0,TPU_v3,0.7,3.0857142857142863,2.16,1.08,0
Coal,2.5,Speech Recognition,Self-Supervised,1.8,CNN,1.8,80,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,A100,0.8,5.832,4.6656,11.664,1
Nuclear,1.0,Speech Recognition,Self-Supervised,1.8,CNN,1.8,10,Small,1.0,0.8,Video,2.0,Structured,1.0,TPU_v4,0.6,21.6,12.96,12.96,1
Natural Gas,2.0,Video Processing,Supervised,1.2,Transformer,2.2,80,Medium,10.0,1.0,Audio,1.8,Structured,1.0,TPU_v3,0.7,5.430857142857144,3.8016,7.6032,0
Coal,2.5,Image Classification,Self-Supervised,1.8,SVM,1.3,90,Large,100.0,1.2,Audio,1.8,Unstructured,1.5,V100,1.0,10.108800000000002,10.108800000000002,25.27200000000001,1
Natural Gas,2.0,Image Classification,Self-Supervised,1.8,Naive Bayes,1.1,40,Large,100.0,1.2,Video,2.0,Unstructured,1.5,TPU_v3,0.7,13.57714285714286,9.504,19.008000000000003,1
Hydro,0.7,Video Processing,Self-Supervised,1.8,CNN,1.8,20,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,RTX_3090,1.2,7.29,8.748,6.123599999999999,0
Natural Gas,2.0,Autonomous Driving,Self-Supervised,1.8,RNN,1.6,40,Small,1.0,0.8,Video,2.0,Unstructured,1.5,A100,0.8,21.6,17.28,34.56,1
Hydro,0.7,Chatbot,Unsupervised,1.5,RNN,1.6,70,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,A100,0.8,2.4000000000000004,1.9200000000000004,1.344,0
Solar,0.5,Speech Recognition,Unsupervised,1.5,Naive Bayes,1.1,10,Large,100.0,1.2,Audio,1.8,Structured,1.0,Tesla_T4,1.1,4.320000000000001,4.752000000000002,2.376000000000001,0
Solar,0.5,Fraud Detection,Supervised,1.2,Decision Tree,1.2,90,Small,1.0,0.8,Audio,1.8,Structured,1.0,RTX_3090,1.2,4.32,5.184,2.592,0
Coal,2.5,Chatbot,Reinforcement,2.0,Naive Bayes,1.1,40,Medium,10.0,1.0,Numeric,0.8,Unstructured,1.5,Tesla_T4,1.1,1.9200000000000004,2.1120000000000005,5.280000000000001,0
Nuclear,1.0,Autonomous Driving,Self-Supervised,1.8,CNN,1.8,20,Small,1.0,0.8,Categorical,1.0,Unstructured,1.5,TPU_v3,0.7,13.885714285714288,9.72,9.72,1
Coal,2.5,Autonomous Driving,Self-Supervised,1.8,Naive Bayes,1.1,50,Small,1.0,0.8,Audio,1.8,Structured,1.0,RTX_3090,1.2,5.940000000000001,7.128000000000001,17.820000000000004,1
Hydro,0.7,Autonomous Driving,Self-Supervised,1.8,Random Forest,1.5,60,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,RTX_3090,1.2,1.8000000000000005,2.16,1.512,0
Coal,2.5,Chatbot,Unsupervised,1.5,Naive Bayes,1.1,40,Medium,10.0,1.0,Audio,1.8,Unstructured,1.5,RTX_3090,1.2,4.455,5.346,13.365,1
Solar,0.5,Autonomous Driving,Reinforcement,2.0,Naive Bayes,1.1,10,Small,1.0,0.8,Image,1.5,Structured,1.0,V100,1.0,6.6000000000000005,6.6000000000000005,3.3000000000000003,0
Natural Gas,2.0,Video Processing,Supervised,1.2,Transformer,2.2,100,Medium,10.0,1.0,Audio,1.8,Structured,1.0,TPU_v3,0.7,5.430857142857144,3.8016,7.6032,0
Hydro,0.7,Chatbot,Self-Supervised,1.8,RNN,1.6,10,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,Tesla_T4,1.1,2.0945454545454547,2.3040000000000003,1.6128,0
Hydro,0.7,Chatbot,Self-Supervised,1.8,RNN,1.6,30,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,Tesla_T4,1.1,2.0945454545454547,2.3040000000000003,1.6128,0
Hydro,0.7,Speech Recognition,Reinforcement,2.0,Decision Tree,1.2,20,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,A100,0.8,3.6,2.88,2.016,0
Nuclear,1.0,Chatbot,Self-Supervised,1.8,SVM,1.3,90,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,TPU_v3,0.7,6.017142857142859,4.212000000000001,4.212000000000001,0
Solar,0.5,Autonomous Driving,Self-Supervised,1.8,Decision Tree,1.2,90,Medium,10.0,1.0,Categorical,1.0,Structured,1.0,TPU_v4,0.6,2.8800000000000003,1.7280000000000002,0.8640000000000001,0
Hydro,0.7,Video Processing,Self-Supervised,1.8,CNN,1.8,90,Medium,10.0,1.0,Image,1.5,Unstructured,1.5,RTX_3090,1.2,7.29,8.748,6.123599999999999,0
Coal,2.5,Autonomous Driving,Reinforcement,2.0,RNN,1.6,50,Medium,10.0,1.0,Video,2.0,Unstructured,1.5,TPU_v3,0.7,16.45714285714286,11.52,28.800000000000004,1
Coal,2.5,Chatbot,Self-Supervised,1.8,Decision Tree,1.2,50,Small,1.0,0.8,Image,1.5,Structured,1.0,TPU_v4,0.6,10.8,6.48,16.200000000000003,1
Nuclear,1.0,Image Classification,Unsupervised,1.5,Random Forest,1.5,40,Medium,10.0,1.0,Video,2.0,Structured,1.0,Tesla_T4,1.1,3.2727272727272725,3.6,3.6,0
Solar,0.5,Chatbot,Supervised,1.2,Random Forest,1.5,40,Medium,10.0,1.0,Video,2.0,Structured,1.0,TPU_v4,0.6,7.199999999999999,4.319999999999999,2.16,0
Nuclear,1.0,Chatbot,Unsupervised,1.5,Random Forest,1.5,90,Medium,10.0,1.0,Categorical,1.0,Unstructured,1.5,Tesla_T4,1.1,2.4545454545454546,2.7,2.7,0
Wind,0.3,Image Classification,Supervised,1.2,RNN,1.6,70,Small,1.0,0.8,Numeric,0.8,Unstructured,1.5,V100,1.0,4.6080000000000005,4.6080000000000005,1.3824,0
Wind,0.3,Image Classification,Supervised,1.2,CNN,1.8,30,Small,1.0,0.8,Video,2.0,Structured,1.0,Tesla_T4,1.1,7.8545454545454545,8.64,2.592,0
Nuclear,1.0,Fraud Detection,Self-Supervised,1.8,RNN,1.6,90,Large,100.0,1.2,Categorical,1.0,Structured,1.0,RTX_3090,1.2,3.8400000000000007,4.6080000000000005,4.6080000000000005,0
